Event ID,corp1,target1
21574,Barwaqo Restaurant,Restaurant
21575,Jamiat Ahle Hadith (JA),Vehicle of Leader: Maulana Ali Muhammad Abu Turab
21576,Somali Police Force (SPF),Officer: Omar Hasan Muhammad
21577,Indian Police Service (IPS),"Constables: Manit Harami, Ashish Madavi"
21578,St. Thomas Catholic Church,Priest: Reverend Father Daniel Nwankwo
21579,International Committee of the Red Cross (ICRC),Convoy
21580,Unknown,Internally Displaced Persons (IDPs) Camp
21581,Not Applicable,Herders
21582,Unknown,Unknown
21583,Petroleum Facilities Guard (PFG),Relatives of Commander: Ibrahim al-Jidhran
21584,Unknown,Bus
21585,Ancha Village,Village
21586,Mallan Village,Village
21587,Not Applicable,Residences
21588,Hukke Village,Village
21589,Dzhokhar Dudayev Battalion,Vehicle of Former Member: Timur Makhauri
21590,Unknown,Residence of Editor: Hiba Hussayn
21591,Unknown,Market
21592,Iraqi Army,Soldiers
21593,Kapisa Ulema Council,Head: Mullah Gul Mohammad Hanifyar
21594,Not Applicable,Civilian: Meena Gul
21595,Government of Somalia,Deputy District Commissioner
21596,Jammu and Kashmir Police,Post
21597,Indian Army,Vehicle
21598,Not Applicable,Civilians
21599,Not Applicable,Civilians
21600,Turkish Armed Forces (TSK),Soldiers
21601,Pakistan Armed Forces,Convoy
21602,Not Applicable,House
21603,Not Applicable,Businessperson: Mehmet Salih Arslan
21604,Unknown,Tow Truck
21605,Cameroon Army,Camp
21606,Unknown,Village
21607,Syrian Army,4th Brigade Soldiers
21608,Not Applicable,Residence
21609,Not Applicable,Vehicle
21610,Not Applicable,Civilians
21611,Iraqi Volunteer Forces,Patrol
21612,Unknown,Unknown
21613,Afghan Border Police (ABP),Vehicle of Police Chief: General Ayob Hussain
21614,Not Appliable,Shiite Hazara Civilians
21615,Unknown,Restaurant
21616,Kenyan Administration Police (AP),Rapid Border Patrol Unit (RBPU) Patrol
21617,Galmudug State Assembly,Vehicle of Legislator
21618,Frontier Corps (FC),Checkpoint
21619,National Party,Office
21620,Central Reserve Police Force (CRPF),Officers
21621,Not Applicable,Civilian: Suan Onta
21622,Not Applicable,Residence
21623,Khassadars,Checkpost
21624,Afghan National Security Force (ANSF),Checkpoints
21625,Nigerian Army (NA),Convoy
21626,Government of Mapawa,Chairperson: Felipe P. Achas
21627,Turkish Gendarmerie,Post
21628,Turkish Armed Forces (TSK),Base
21629,Not Applicable,Former Revolutionary Armed Forces of Colombia (FARC) Member: Luis Herminsul Guadil Hinestroza
21630,Not Applicable,Student: Ivan Torres Acosta
21631,Unknown,Unknown
21632,Military of Yemen,Forces
21633,Military of Yemen,Forces
21634,Military of Yemen,Forces
21635,Unknown,Unknown
21636,Unknown,Unknown
21637,Unknown,Marketplace
21638,Iraqi Army,73rd Brigade Soldiers
21639,Egyptian National Police (ENP),Convoy
21640,Unknown,Ambulance Convoy
21641,Iraqi Army,Vehicle of Soldier
21642,Unknown,Religious Scholar: Abdur Rahman
21643,Frontier Corps (FC),Vehicle
21644,Somali Armed Forces (SAF),Vehicle
21645,Somali National Army (SNA),Base
21646,Somali Police Force (SPF),Police Station
21647,Government of Beled Hawo,District Headquarters
21648,Not Applicable,Civilians
21649,Frontier Corps (FC),Official: Fayaz Ahmed
21650,Gargaar Relief and Development Organization (GREDO),Aid Workers
21651,Territorial Defense Volunteers (TDV),Patrol
21652,Afghan National Security Force (ANSF),Forces
21653,Afghan National Security Force (ANSF),Checkposts
21654,Assam Rifles (AR),Camp
21655,Not Applicable,House
21656,Not Applicable,Vehicle
21657,Indian Army,"Soldiers: Sepoy Bala Subramani, Sepoy Kundu Mahesh, Sepoy HB Swami"
21658,Tanzania People's Defense Force (TPDF),Retired Major General: Vincent Mribata
21659,North Atlantic Treaty Organization (NATO): Operation Resolute Support,Convoy
21660,Pakistani Police,Patrol
21661,Cameroon Forestry Company (CFC),Camp
21662,Federation of Jewish Communities of Russia (FCJR),Community Center
21663,"Pen and Paper, Attorneys at Law",Office of Lawyer of Film Director Alexei Uchitel: Konstantin Dobrynin
21664,Pokhara Sasto Bazaar,Bazaar
21665,Nigerian Ministry of Foreign Relations,Residence of Former Nigerian Ambassador to Russia: Chief Assam Assam
21666,Sabhara,Officer: Chief Brigadier Jainal Abidin
21667,Langgudu Police,Officer: Chief Brigadier Gafur
21668,Not Applicable,Civilians
21669,Unknown,Soccer Field
21670,African Union Mission in Somalia (AMISOM),Kenyan Convoy
21671,Unknown,House of Black Civilians
21672,Al-Sayyid Muhammad bin 'Ali al-Hadi Mausoleum,Mausoleum
21673,Not Applicable,Civilians
21674,Iraqi Volunteer Forces,Patrol
21675,Not Applicable,Civilians
21676,Islamic State in Iraq and the Levant (ISIL),House of Member's Family
21677,Afghan Police,Patrol
21678,Not Applicable,Tribal Elder: Mohammad Sidiq Emaq
21679,Not Applicable,Vehicle
21680,Not Applicable,Suspected Informants
21681,Military of Yemen,Checkpoint
21682,Communist Party of India - Maoist (CPI-Maoist),Former Member: Karu Dugga
21683,Unknown,Unknown
21684,Saudi Arabian Ministry of Defense,Buildings
21685,Association of Mineworkers and Construction Union (AMCU),Branch Treasurer
21686,Not Applicable,Civilians
21687,Afghan National Security Force (ANSF),Convoy
21688,Kurdistan Democratic Party (KDP),Headquarters
21689,Armed Forces of Myanmar,Joint Team
21690,Unknown,Unknown
21691,Iraqi Armed Forces,Soldier
21692,Unknown,Vehicle
21693,Not Applicable,Black Civilian: Bruce Cofield
21694,Not Applicable,Civilians
21695,Not Applicable,House
21696,Not Applicable,Civilians
21697,Not Applicable,Civilians
21698,Egyptian National Police (ENP),Captain: Amin Ibrahim Mihammad
21699,Unknown,Unknown
21700,Egyptian Armed Forces,Dawwar Rafia Checkpoint
21701,Afghan Police,Police Checkpoint
21702,Unknown,Vegetable Shop
21703,Unknown,Unknown
21704,Indelimane Market,Market
21705,Not Applicable,Civilians
21706,Iraqi Army,Patrol
21707,Israel Defense Forces (IDF),Soldiers
21708,National Guard,Vehicle
21709,French Police,Officers
21710,Not Applicable,Suspected Informant: Marcelina Bonteros
21711,Not Applicable,Vehicle
21712,Al-Beroni University,Students
21713,Unknown,Mosque
21714,Somali National Army (SNA),Base
21715,Union for Peace and Development (UPD),Treasurer: Leopold Habarugira
21716,Unknown,Factories
21717,Abu Sayda Village,Village
21718,University of Burgundy,Student
21719,Unknown,Unknown
21720,Iraqi Ministry of Interior,House of Officer
21721,Iraqi Volunteer Forces,Checkpoint
21722,Unknown,Restaurant
21723,Iraqi Armed Forces,Checkpoint
21724,Afghan Police,Vehicle of Jaghatu District Police Chief: Mohammad Ishaq Jalili
21725,Cadiz City Solar Power Plant,Solar Power Plant
21726,African Union Mission in Somalia (AMISOM),Joint Base
21727,Ministry of Energy of the Kingdom of Thailand,Power Pole
21728,Thahan Phran,Vehicle
21729,Royal Thai Police,Bomb Disposal Officers
21730,Not Applicable,Civilian: Osman
21731,Kabul-Turkmen Hotel,Hotel
21732,Afghan National Army (ANA),Vehicle
21733,Afghan Police,Police Checkpoints
21734,Unknown,Unknown
21735,Unknown,School Construction Site
21736,Unknown,Community Health Center (CHC) Construction Site
21737,Not Applicable,Cleric: Mawlawi Ghulam Farooq
21738,National Guard,Vehicle
21739,Abia State Police,Divisional Police Headquarters
21740,Not Applicable,Fisherman: Amado Flores
21741,Not Applicable,Suspected Informant: Elena Cantela Laurio
21742,Myanmar Police Force (MPF),Post
21743,Myanmar Police Force (MPF),Post
21744,Myanmar Police Force (MPF),Post
21745,Khanabad District Public Health Department,Vehicle of Employees
21746,Hazara Qashlaq Area,Area
21747,Unknown,Unknown
21748,Not Applicable,Civilians
21749,Egyptian Army,Post
21750,Government of Thawang,Municipal Chairperson: Bir Bahadur Ghartimagar
21751,Unknown,Construction Site
21752,Not Applicable,Civilian: Ramachandra Sisa
21753,Not Applicable,Black Civilian: Donald Smart
21754,Unknown,Market
21755,Iraqi Volunteer Forces,Soldier
21756,Abu Raseen Village,Village
21757,London Underground Limited,Train
21758,Afghan National Security Force (ANSF),Border Crossing
21759,Frontier Corps (FC),Border Crossing
21760,Not Applicable,Civilian
21761,Al-Diyar Newspaper,Editor in Chief: 'Abid al-Mahdhari
21762,Al Deba Neighborhood,Neighborhood
21763,Somali National Army (SNA),Base
21764,North Atlantic Treaty Organization (NATO): Operation Resolute Support,Convoy
21765,Not Applicable,Civilians
21766,Afghan National Civil Order Police (ANCOP),Checkpost
21767,French Army,Soldier
21768,Al Sameel Neighborhood,Neighborhood
21769,Not Applicable,House
21770,Benghazi Passport Authority,Office
21771,Mali Gendarmerie,Officer: Ziyad Ag Ibrahim
21772,Not Applicable,Suspected Security Collaborators
21773,Abraka Market,Market
21774,Unknown,Mosque
21775,Gadchiroli Police,Patrol
21776,Not Applicable,Civilians
21777,Not Applicable,Former Revolutionary Armed Forces of Colombia (FARC) Member: Gratiniano Ibarra Mosquera
21778,EPM Ituango,Camp
21779,Philippines Civil Service Commission (CSC),Regional Director: Neil Agustin
21780,Government of Salvador Benedicto,Councilor: Eden Bacordo
21781,Not Applicable,Fulani Civilians
21782,Ncell,Tower
21783,Afghan Police,Police Checkpoints
21784,Government of Benli,"Councilors: Erning Aykid, Aylan Lantoy"
21785,Unknown,Residence of Journalist: Ali 'Atabi
21786,Unknown,Construction Site
21787,St. John's Church,Church
21788,St. John's Church,Church
21789,Unknown,Unknown
21790,Not Applicable,Civilian
21791,Not Applicable,Coptic Christian Doctor
21792,Combined Joint Task Force - Operation Inherent Resolve (CJTF-OIR),United States Base
21793,Iraqi Police Service (IPS),Officers
21794,Unknown,Liquor Stores
21795,Jihad District,District
21796,Philippine Army (PA),2nd Infantry Battalion Soldiers
21797,Islamic State in Iraq and the Levant (ISIL),Vehicle of Member's Family
21798,Ceel Waaq Town,Town
21799,Afghan Local Police (ALP),Checkpost
21800,Afghan Police,Vehicle
21801,Hindustan Construction Company,Office
21802,Government of Chintagufa,Sarpanch: Podiyam Muye
21803,Philippine Army (PA),39th Infantry Battalion Soldier: Private First Class Jimmy Marcelo
21804,Unknown,Backhoe
21805,Government of Tambon Thunkla,Kamnan Assistant: Yayoh Tuhreh
21806,Unknown,Market
21807,Not Applicable,Suspected Security Collaborators
21808,Irish Prison Service (IPS),Vehicle of Officer
21809,Unknown,Shop of Abdelaziz Mohamed
21810,National Police of Colombia,Police Substation
21811,Government of Bamenda,Bamenda Congress Hall
21812,Government of Bamenda,Bamenda Congress Hall
21813,Government of Bamenda,Bamenda Congress Hall
21814,Not Applicable,Vehicle of Hazara Civilians
21815,Unknown,Unknown
21816,Iraqi Volunteer Forces,Training Center
21817,Unknown,Stores
21818,Iraqi Army,Headquarters
21819,Bagh-e-Shamal Area,Area
21820,Surkh Kotal Area,Area
21821,United Nations Organization Stabilization Mission in the Democratic Republic of the Congo (MONUSCO),Tanzanian Peacekeepers
21822,Federally Administered Tribal Areas,Vehicle of Senior Administrator: Fawad Ali
21823,Somali Armed Forces (SAF),Checkpoint
21824,Hammam Market,Marketplace
21825,National Intelligence and Security Agency (NISA),Chief: Mohamud Hassan Moalim (Qooley)
21826,Unknown,Imam
21827,African Union Mission in Somalia (AMISOM),Ugandan Convoy
21828,Israel Defense Forces (IDF),Soldiers
21829,Not Applicable,Civilians
21830,Unknown,Unknown
21831,Nigerian Army (NA),Soldiers
21832,Nigerian Army (NA),Soldiers
21833,Not Applicable,Civilians
21834,Saints Peter and Paul Catholic Church,Church
21835,Unknown,Construction Site
21836,Unknown,Construction Site
21837,Not Applicable,Civilian
21838,Not Applicable,Suspected Informant: Sudhram Brijia
21839,Federal Police,Officer
21840,Iraqi Army,Patrol
21841,Philippine National Police (PNP),Officers
21842,Citizens Armed Forces Geographical Unit (CAFGU),Member: Jeff Bitonio
21843,Yemeni Police,135th Armored Brigade Police Checkpoint
21844,Yemeni Ministry of Interior,Vehicle of Deputy Minister for Police Services: Major General Mohamed Musaed al-Amir
21845,Mashemeri Village,Village
21846,Government of Hamarjajab,Residence of Village Chief: Fos Mohamed Hussein
21847,Not Applicable,Vehicle
21848,Unknown,Unknown
21849,Not Applicable,"Suspected Police Informants: Amush Kerketta, Catherine Kerketta"
21850,Nigerian Army (NA),Soldiers
21851,Not Applicable,Civilians
21852,National Oil Corporation (NOC),Refinery Storage Depot
21853,Unknown,Unknown
21854,Unknown,Unknown
21855,Unknown,Unknown
21856,Legislative Assembly of Meghalaya,Residence of Legislator: Paul Lyngdoh
21857,Cano Limon-Covenas Oil Pipeline,Oil Pipeline
21858,South Sudan National Police Service (SSNPS),Officers
21859,Not Applicable,Excavator: Robin Rabha
21860,Election Commission of Nepal,Ballot Boxes
21861,Government of Somalia,Lawmaker
21862,Somali Armed Forces (SAF),Soldier
21863,Inland Revenue Department (IRD),Residence of Suspended Chief: Chudamani Sharma
21864,Iraqi Turkmen Front,Headquarters
21865,Unknown,Vehicle of Professor: Nazim al-Shimmari
21866,Unknown,Market
21867,Zarqush Village,Village
21868,al-Qal'a Restaurant,Restaurant
21869,Unknown,Unknown
21870,Unknown,Unknown
21871,Unknown,Stores
21872,Iraqi Volunteer Forces,Patrol
21873,Frontier Corps (FC),Patrol
21874,Not Applicable,Civilian
21875,Unknown,Bus
21876,Pakistan Armed Forces,Patrol
21877,Yemeni Coast Guard,Vehicle of Intelligence Officer: Staff Sergeant Sabri al-Tamimi
21878,Wellson Energy Company Private Limited,Solar Power Plant
21879,Unknown,Al-Jibsa Gas Factory
21880,Not Applicable,Doctor
21881,Syrian Army,Soldiers
21882,Hama Military Airport,Airbase
21883,Syrian Army,Posts
21884,Syrian Army,Posts
21885,Syrian Army,Posts
21886,Not Applicable,Vehicle
21887,National Gendarmerie,Vehicles
21888,Not Applicable,Hajjis Pilgrims
21889,Government of Punjab,Chief Minister: Shehbaz Sharif
21890,Afghan Local Police (ALP),Commander: Habibullah
21891,Not Applicable,Civilians
21892,Not Applicable,Vehicle of Alcohol Seller
21893,Philippine Army (PA),65th Infantry Battalion Soldiers
21894,Frontier Corps (FC),Vehicle
21895,United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Camp
21896,Special Task Force (STF),Patrol
21897,Not Applicable,Internally Displaced Persons (IDPs)
21898,National Intelligence and Security Agency (NISA),Official: Omar Abu Shiine
21899,Sashastra Seema Bal (SSB),Camp
21900,Afghan Police,Post
21901,Unknown,Unknown
21902,Malian Army,Vehicle
21903,nited Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Camp
21904,Dinraat News Channel,Journalist: Santanu Bhowmik
21905,Frontier Corps (FC),Checkpost
21906,Orient News,Journalist: Halla Barakat
21907,Al-Saiqa (Special Forces),Barracks
21908,Afghan National Security Force (ANSF),Checkpoints
21909,Nepal Airlines Corporation,Office
21910,Unknown,Car Dealership
21911,Not Applicable,Muslim Civilians
21912,Jammu and Kashmir Ministry of Public Works,Motorcade of Minister: Naeem Akhtar
21913,Iraqi Volunteer Forces,Soldiers
21914,Unknown,Football Playground
21915,Baghdad-Mosul Road,Road
21916,Afghan Police,Vehicle of District Police Chief: Mir Jan Jafari
21917,Pakistan Customs Service,"Vehicle of Officials: Muhammad Yousaf, Abdul Kareem"
21918,Agumil Philippines Inc.,Palm Oil Cargo Tanker
21919,Unknown,Elementary School
21920,Not Applicable,Residences
21921,Unknown,Under-Construction Health Clinic
21922,Not Applicable,Breslov Hasidic Jewish Civilians
21923,Afghan Police,Police Checkpoint
21924,Not Applicable,"Civilians: Abdelazim Abdeljabbar, Abdeljabbar Yousif"
21925,Police nationale du Burkina Faso,Officers
21926,Philippine Army (PA),Soldiers
21927,National Gendarmerie,Barracks Car Park
21928,Pakistani Police,Residence of Officer: Deputy Superintendent of Police (DSP) Arbab Shafiullah
21929,Not Applicable,Civilians
21930,Iraqi Ministry of Construction and Housing,Vehicle of Employee
21931,Unknown,Market
21932,Not Applicable,Vehicle of Lawyer
21933,Unknown,Mosque Compound
21934,Not Applicable,Civilians
21935,Thahan Phran,Ranger Task Force 4412 Patrol
21936,Egyptian Army,Checkpoint
21937,People's National Army (ANP),Soldiers
21938,Afghan National Security Force (ANSF),Posts
21939,Afghan National Security Force (ANSF),Posts
21940,Government of Ajdabiya,Residence of Former Head of the Municipal Council: Salim al-Jadran
21941,Not Applicable,Residences
21942,Police nationale du Burkina Faso,Post
21943,Afghan Police,Posts
21944,Unknown,Unknown
21945,Afghan National Security Force (ANSF),Convoy
21946,Afghan National Security Force (ANSF),Convoy
21947,Afghan National Security Force (ANSF),Convoy
21948,Afghan National Security Force (ANSF),Convoy
21949,Unknown,Oil Tanker
21950,Turkish Armed Forces (TSK),Vehicle
21951,Safaricom Limited,Masts
21952,Not Applicable,Civilians
21953,Somali National Army (SNA),Base
21954,Government of Roxas,Vice Mayor: Jackson Cinco Dy
21955,Unknown,Unknown
21956,St. John's Church,Church
